,ISO3,COUNTRY,POLLUTANT,INDUSTRY CODE,INDUSTRY CODE ALT,INDUSTRY CODE DESC,UNIT POLLUTANT,CCY DESC,CCY,VALUE GHG,VALUE OUTPUT,YEAR,LOCATION,CCY INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,VALUE CCY,FLAG CODE,CO2 LOAD,ANNUAL REVENUE DEDUCTION FACTOR
13133,SVN,Slovenia,GHG,H,ZH,Transportation and storage,Tonnes,Euro,EUR,1689293.0,6512870000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.016472550137140003,0.0016472550137140005
13134,SVN,Slovenia,GHG,H49,Z49,Land transport and transport via pipelines,Tonnes,Euro,EUR,1238468.0,3668310000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.021441098157543935,0.0021441098157543937
13135,SVN,Slovenia,GHG,H50,Z50,Water transport,Tonnes,Euro,EUR,62176.0,59080000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.06683601647935004,0.006683601647935005
13136,SVN,Slovenia,GHG,H51,Z51,Air transport,Tonnes,Euro,EUR,191648.0,239330000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.05085520575272637,0.005085520575272637
13137,SVN,Slovenia,GHG,H52,Z52,Warehousing and support activities for transportation,Tonnes,Euro,EUR,97828.0,2207350000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.0028146230449634176,0.0002814623044963418
13138,SVN,Slovenia,GHG,H53,Z53,Postal and courier activities,Tonnes,Euro,EUR,99173.0,338800000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.018589953968934474,0.0018589953968934474
13139,SVN,Slovenia,GHG,I,ZI,Accommodation and food service activities,Tonnes,Euro,EUR,136528.0,2094940000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.004138837776165427,0.00041388377761654275
13140,SVN,Slovenia,GHG,J,ZJ,Information and communication,Tonnes,Euro,EUR,67755.0,3331260000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.0012916982901739883,0.00012916982901739883
13141,SVN,Slovenia,GHG,J58,Z58,Publishing activities,Tonnes,Euro,EUR,5652.0,234000000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.0015339618576923075,0.00015339618576923076
13142,SVN,Slovenia,GHG,J61,Z61,Telecommunications,Tonnes,Euro,EUR,27214.0,1173770000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.00147244011318231,0.000147244011318231
13143,SVN,Slovenia,GHG,K,ZK,Financial and insurance activities,Tonnes,Euro,EUR,77453.0,2554630000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.001925477735591847,0.00019254777355918472
13144,SVN,Slovenia,GHG,K64,Z64,"Financial service activities, except insurance and pension funding",Tonnes,Euro,EUR,67555.0,1423050000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.003014849268209128,0.00030148492682091285
13145,SVN,Slovenia,GHG,L,ZL,Real estate activities,Tonnes,Euro,EUR,52242.0,3573260000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.0009285032799040652,9.285032799040653e-05
13146,SVN,Slovenia,GHG,M,ZM,"Professional, scientific and technical activities",Tonnes,Euro,EUR,228910.0,5334840000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.002725032157899768,0.0002725032157899768
13147,SVN,Slovenia,GHG,M72,Z72,Scientific research and development,Tonnes,Euro,EUR,17702.0,644670000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.0017438661229000885,0.00017438661229000885
13148,SVN,Slovenia,GHG,M73,Z73,Advertising and market research,Tonnes,Euro,EUR,11284.0,614590000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.0011660196064042694,0.00011660196064042694
13149,SVN,Slovenia,GHG,N,ZN,Administrative and support service activities,Tonnes,Euro,EUR,176557.0,2237940000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.005010311957458645,0.0005010311957458646
13150,SVN,Slovenia,GHG,N77,Z77,Rental and leasing activities,Tonnes,Euro,EUR,48272.0,176560000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.017363258774354327,0.0017363258774354328
13151,SVN,Slovenia,GHG,N78,Z78,Employment activities,Tonnes,Euro,EUR,5095.0,818390000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.00039537767155634843,3.9537767155634846e-05
13152,SVN,Slovenia,GHG,P,ZP,Education,Tonnes,Euro,EUR,91851.0,2720700000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.0021440331575421764,0.00021440331575421764
13153,SVN,Slovenia,GHG,Q,ZQ,Human health and social work activities,Tonnes,Euro,EUR,141846.0,3281390000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.002745285449717955,0.0002745285449717955
13154,SVN,Slovenia,GHG,Q86,Z86,Human health activities,Tonnes,Euro,EUR,111400.0,2674550000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.002645225707128302,0.0002645225707128302
13155,SVN,Slovenia,GHG,R,ZR,"Arts, entertainment and recreation",Tonnes,Euro,EUR,42122.0,1122250000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.0023836782561372245,0.00023836782561372245
13156,SVN,Slovenia,GHG,R93,Z93,Sports activities and amusement and recreation activities,Tonnes,Euro,EUR,18005.0,406440000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.0028133576662607027,0.00028133576662607026
13157,SVN,Slovenia,GHG,S,ZS,Other service activities,Tonnes,Euro,EUR,64136.0,856810000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.004753851477690503,0.00047538514776905035
13158,SVN,Slovenia,GHG,S95,Z95,Repair of computers and personal and household goods,Tonnes,Euro,EUR,13495.0,71930000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.011914918985471987,0.0011914918985471987
13159,SVN,Slovenia,GHG,S96,Z96,Other personal service activities,Tonnes,Euro,EUR,46102.0,364640000.0,2018,SVN,EXCH,TOT,NATUSD,A,2018,0.846773,,0.008029411648338087,0.0008029411648338087
13160,SVN,Slovenia,GHG,A,ZA,"Agriculture, forestry and fishing",Tonnes,Euro,EUR,1990443.0,1718310000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0769048695924193,0.00769048695924193
13161,SVN,Slovenia,GHG,A01,Z01,"Crop and animal production, hunting and related service activities",Tonnes,Euro,EUR,1942542.0,1213450000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.10628063581021056,0.010628063581021058
13162,SVN,Slovenia,GHG,A02,Z02,Forestry and logging,Tonnes,Euro,EUR,43262.0,490950000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.005850256946532234,0.0005850256946532235
13163,SVN,Slovenia,GHG,A03,Z03,Fishing and aquaculture,Tonnes,Euro,EUR,4640.0,13910000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.02214605952552121,0.002214605952552121
13164,SVN,Slovenia,GHG,B,ZB,Mining and quarrying,Tonnes,Euro,EUR,319042.0,307160000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.06895865981540565,0.006895865981540565
13165,SVN,Slovenia,GHG,C,ZC,Manufacturing,Tonnes,Euro,EUR,3010797.0,27461700000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0072787980237439785,0.0007278798023743979
13166,SVN,Slovenia,GHG,C10-C12,Z10_12,"Manufacture of food products, beverages and tobacco products",Tonnes,Euro,EUR,242766.0,2019720000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.007979989297872973,0.0007979989297872974
13167,SVN,Slovenia,GHG,C17,Z17,Manufacture of paper and paper products,Tonnes,Euro,EUR,314908.0,807750000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.025882864535561746,0.002588286453556175
13168,SVN,Slovenia,GHG,C18,Z18,Printing and reproduction of recorded media,Tonnes,Euro,EUR,23362.0,417510000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0037149138772724012,0.0003714913877272401
13169,SVN,Slovenia,GHG,C19,Z19,Manufacture of coke and refined petroleum products,Tonnes,Euro,EUR,0.0,450000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0,0.0
13170,SVN,Slovenia,GHG,C20,Z20,Manufacture of chemicals and chemical products,Tonnes,Euro,EUR,151495.0,1319110000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.007624702430237055,0.0007624702430237056
13171,SVN,Slovenia,GHG,C23,Z23,Manufacture of other non-metallic mineral products,Tonnes,Euro,EUR,975380.0,848400000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.07632710646039605,0.007632710646039605
13172,SVN,Slovenia,GHG,C24,Z24,Manufacture of basic metals,Tonnes,Euro,EUR,570731.0,2451910000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.015453702590613034,0.0015453702590613036
13173,SVN,Slovenia,GHG,C26,Z26,"Manufacture of computer, electronic and optical products",Tonnes,Euro,EUR,8257.0,686130000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0007989534718639325,7.989534718639326e-05
13174,SVN,Slovenia,GHG,C27,Z27,Manufacture of electrical equipment,Tonnes,Euro,EUR,52407.0,3075890000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.001131160188807142,0.0001131160188807142
13175,SVN,Slovenia,GHG,C28,Z28,Manufacture of machinery and equipment n.e.c.,Tonnes,Euro,EUR,69534.0,1784850000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0025864322213631397,0.000258643222136314
13176,SVN,Slovenia,GHG,C29,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",Tonnes,Euro,EUR,40668.0,3511450000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0007689036781386607,7.689036781386608e-05
13177,SVN,Slovenia,GHG,C30,Z30,Manufacture of other transport equipment,Tonnes,Euro,EUR,2178.0,99890000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0014475763349684654,0.00014475763349684656
13178,SVN,Slovenia,GHG,C33,Z33,Repair and installation of machinery and equipment,Tonnes,Euro,EUR,55820.0,761390000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.004867301801967454,0.00048673018019674543
13179,SVN,Slovenia,GHG,D,ZD,"Electricity, gas, steam and air conditioning supply",Tonnes,Euro,EUR,5076992.0,1865540000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.18067893667592225,0.018067893667592226
13180,SVN,Slovenia,GHG,E36,Z36,"Water collection, treatment and supply",Tonnes,Euro,EUR,24590.0,408520000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.003996233147703907,0.00039962331477039073
13181,SVN,Slovenia,GHG,F,ZF,Construction,Tonnes,Euro,EUR,896227.0,5926980000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.010038993523202373,0.0010038993523202374
13182,SVN,Slovenia,GHG,G45,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,Tonnes,Euro,EUR,135652.0,1166930000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.007717684285604107,0.0007717684285604107
13183,SVN,Slovenia,GHG,G46,Z46,"Wholesale trade, except of motor vehicles and motorcycles",Tonnes,Euro,EUR,407290.0,3967110000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.006816086869408713,0.0006816086869408714
13184,SVN,Slovenia,GHG,G47,Z47,"Retail trade, except of motor vehicles and motorcycles",Tonnes,Euro,EUR,187413.0,3297600000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0037731784952237993,0.00037731784952237997
13185,SVN,Slovenia,GHG,H,ZH,Transportation and storage,Tonnes,Euro,EUR,1604450.0,5996030000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.017765114167624246,0.0017765114167624246
13186,SVN,Slovenia,GHG,H49,Z49,Land transport and transport via pipelines,Tonnes,Euro,EUR,1237935.0,3483640000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.023592294760867945,0.0023592294760867946
13187,SVN,Slovenia,GHG,H50,Z50,Water transport,Tonnes,Euro,EUR,5567.0,64730000.00000001,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.00570980434342654,0.0005709804343426541
13188,SVN,Slovenia,GHG,H51,Z51,Air transport,Tonnes,Euro,EUR,162444.0,213500000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.05051395906229508,0.005051395906229508
13189,SVN,Slovenia,GHG,H52,Z52,Warehousing and support activities for transportation,Tonnes,Euro,EUR,100222.0,1905640000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.00349162679199639,0.00034916267919963905
13190,SVN,Slovenia,GHG,H53,Z53,Postal and courier activities,Tonnes,Euro,EUR,98282.0,328520000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.019861762470778036,0.0019861762470778036
13191,SVN,Slovenia,GHG,I,ZI,Accommodation and food service activities,Tonnes,Euro,EUR,136533.0,1929810000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.004697087956767765,0.0004697087956767765
13192,SVN,Slovenia,GHG,J,ZJ,Information and communication,Tonnes,Euro,EUR,69254.0,3209780000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0014324359377589741,0.0001432435937758974
13193,SVN,Slovenia,GHG,J58,Z58,Publishing activities,Tonnes,Euro,EUR,5544.0,227270000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0016195215153781846,0.00016195215153781846
13194,SVN,Slovenia,GHG,J61,Z61,Telecommunications,Tonnes,Euro,EUR,27921.0,1239240000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0014958262761450567,0.0001495826276145057
13195,SVN,Slovenia,GHG,K,ZK,Financial and insurance activities,Tonnes,Euro,EUR,78230.0,2409910000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0021551530569606336,0.00021551530569606338
13196,SVN,Slovenia,GHG,K64,Z64,"Financial service activities, except insurance and pension funding",Tonnes,Euro,EUR,68411.0,1394800000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.003256264034234299,0.00032562640342342995
13197,SVN,Slovenia,GHG,L,ZL,Real estate activities,Tonnes,Euro,EUR,52620.0,3338440000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0010464365029774385,0.00010464365029774386
13198,SVN,Slovenia,GHG,M,ZM,"Professional, scientific and technical activities",Tonnes,Euro,EUR,237007.0,4901060000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0032105302492011936,0.00032105302492011937
13199,SVN,Slovenia,GHG,M72,Z72,Scientific research and development,Tonnes,Euro,EUR,18741.0,578770000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.002149771797864437,0.0002149771797864437
13200,SVN,Slovenia,GHG,M73,Z73,Advertising and market research,Tonnes,Euro,EUR,11591.0,574140000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0013403206638624727,0.00013403206638624727
13201,SVN,Slovenia,GHG,N,ZN,Administrative and support service activities,Tonnes,Euro,EUR,177251.0,2071030000.0000002,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.005682087489292767,0.0005682087489292767
13202,SVN,Slovenia,GHG,N77,Z77,Rental and leasing activities,Tonnes,Euro,EUR,48684.0,134000000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.02412054229701493,0.002412054229701493
13203,SVN,Slovenia,GHG,N78,Z78,Employment activities,Tonnes,Euro,EUR,5543.0,793590000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.00046371837390844143,4.6371837390844146e-05
13204,SVN,Slovenia,GHG,P,ZP,Education,Tonnes,Euro,EUR,103157.0,2593300000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.002640897563201327,0.0002640897563201327
13205,SVN,Slovenia,GHG,Q,ZQ,Human health and social work activities,Tonnes,Euro,EUR,146194.0,3071720000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0031597559176292115,0.0003159755917629212
13206,SVN,Slovenia,GHG,Q86,Z86,Human health activities,Tonnes,Euro,EUR,110034.0,2496140000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.002926601382654819,0.0002926601382654819
13207,SVN,Slovenia,GHG,R,ZR,"Arts, entertainment and recreation",Tonnes,Euro,EUR,45081.0,1068770000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0028003666611618964,0.00028003666611618966
13208,SVN,Slovenia,GHG,R93,Z93,Sports activities and amusement and recreation activities,Tonnes,Euro,EUR,19253.0,377820000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.0033831330629664922,0.00033831330629664926
13209,SVN,Slovenia,GHG,S,ZS,Other service activities,Tonnes,Euro,EUR,68471.0,792170000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.005738440614956386,0.0005738440614956387
13210,SVN,Slovenia,GHG,S95,Z95,Repair of computers and personal and household goods,Tonnes,Euro,EUR,13543.0,69640000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.012911054915996555,0.0012911054915996556
13211,SVN,Slovenia,GHG,S96,Z96,Other personal service activities,Tonnes,Euro,EUR,50675.0,344470000.0,2017,SVN,EXCH,TOT,NATUSD,A,2017,0.885206,,0.00976670262649868,0.000976670262649868
13212,SVN,Slovenia,GHG,A,ZA,"Agriculture, forestry and fishing",Tonnes,Euro,EUR,1997509.0,1730072000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.07804647169297001,0.007804647169297001
13213,SVN,Slovenia,GHG,A01,Z01,"Crop and animal production, hunting and related service activities",Tonnes,Euro,EUR,1950278.0,1349363000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.09770042014016984,0.009770042014016985
13214,SVN,Slovenia,GHG,A02,Z02,Forestry and logging,Tonnes,Euro,EUR,43202.0,366969000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.007957986190659157,0.0007957986190659157
13215,SVN,Slovenia,GHG,A03,Z03,Fishing and aquaculture,Tonnes,Euro,EUR,4029.0,13740000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.019821624366812226,0.001982162436681223
13216,SVN,Slovenia,GHG,B,ZB,Mining and quarrying,Tonnes,Euro,EUR,309384.0,284022000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0736333527853476,0.007363335278534761
13217,SVN,Slovenia,GHG,C,ZC,Manufacturing,Tonnes,Euro,EUR,2777567.0,23741659000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.007908282736787686,0.0007908282736787686
13218,SVN,Slovenia,GHG,C10-C12,Z10_12,"Manufacture of food products, beverages and tobacco products",Tonnes,Euro,EUR,234971.0,1867049000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.008507212012753817,0.0008507212012753818
13219,SVN,Slovenia,GHG,C17,Z17,Manufacture of paper and paper products,Tonnes,Euro,EUR,316361.0,744556000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.028721973618102598,0.00287219736181026
13220,SVN,Slovenia,GHG,C18,Z18,Printing and reproduction of recorded media,Tonnes,Euro,EUR,23582.0,390536000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.004081767546141713,0.0004081767546141713
13221,SVN,Slovenia,GHG,C19,Z19,Manufacture of coke and refined petroleum products,Tonnes,Euro,EUR,0.0,4639000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0,0.0
13222,SVN,Slovenia,GHG,C20,Z20,Manufacture of chemicals and chemical products,Tonnes,Euro,EUR,147465.0,1341527000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.00743050352173307,0.000743050352173307
13223,SVN,Slovenia,GHG,C23,Z23,Manufacture of other non-metallic mineral products,Tonnes,Euro,EUR,882913.0,806847000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.07396996784223031,0.007396996784223031
13224,SVN,Slovenia,GHG,C24,Z24,Manufacture of basic metals,Tonnes,Euro,EUR,510899.0,2076728999.9999998,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.01662968152455135,0.0016629681524551352
13225,SVN,Slovenia,GHG,C26,Z26,"Manufacture of computer, electronic and optical products",Tonnes,Euro,EUR,7582.0,636160000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0008056494756036217,8.056494756036217e-05
13226,SVN,Slovenia,GHG,C27,Z27,Manufacture of electrical equipment,Tonnes,Euro,EUR,50459.0,2248306000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0015170920305332103,0.00015170920305332104
13227,SVN,Slovenia,GHG,C28,Z28,Manufacture of machinery and equipment n.e.c.,Tonnes,Euro,EUR,62459.0,1415745000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0029822132621340706,0.0002982213262134071
13228,SVN,Slovenia,GHG,C29,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",Tonnes,Euro,EUR,35194.0,2912127000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0008169341023931991,8.169341023931992e-05
13229,SVN,Slovenia,GHG,C30,Z30,Manufacture of other transport equipment,Tonnes,Euro,EUR,2066.0,83172000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.00167912055980378,0.000167912055980378
13230,SVN,Slovenia,GHG,C33,Z33,Repair and installation of machinery and equipment,Tonnes,Euro,EUR,45423.0,635922000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.004828371428571429,0.0004828371428571429
13231,SVN,Slovenia,GHG,D,ZD,"Electricity, gas, steam and air conditioning supply",Tonnes,Euro,EUR,4689966.0,1906242000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.16631076730824312,0.016631076730824312
13232,SVN,Slovenia,GHG,E36,Z36,"Water collection, treatment and supply",Tonnes,Euro,EUR,20532.0,378925000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.003662745161707462,0.0003662745161707462
13233,SVN,Slovenia,GHG,F,ZF,Construction,Tonnes,Euro,EUR,754181.0,5552911000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.009180864575931435,0.0009180864575931435
13234,SVN,Slovenia,GHG,G45,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,Tonnes,Euro,EUR,113664.0,964496000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.007966200109487235,0.0007966200109487235
13235,SVN,Slovenia,GHG,G46,Z46,"Wholesale trade, except of motor vehicles and motorcycles",Tonnes,Euro,EUR,340269.0,3479895000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.006609748755867634,0.0006609748755867634
13236,SVN,Slovenia,GHG,G47,Z47,"Retail trade, except of motor vehicles and motorcycles",Tonnes,Euro,EUR,156579.0,3029407000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.003493852750323743,0.0003493852750323743
13237,SVN,Slovenia,GHG,H,ZH,Transportation and storage,Tonnes,Euro,EUR,1467656.0,5263789000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.018847532863342356,0.0018847532863342357
13238,SVN,Slovenia,GHG,H49,Z49,Land transport and transport via pipelines,Tonnes,Euro,EUR,1047409.0,3063217000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.023113581458577698,0.0023113581458577698
13239,SVN,Slovenia,GHG,H50,Z50,Water transport,Tonnes,Euro,EUR,85145.0,129005000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.04461504278128755,0.004461504278128755
13240,SVN,Slovenia,GHG,H51,Z51,Air transport,Tonnes,Euro,EUR,162971.0,215170000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.05119850946321513,0.005119850946321513
13241,SVN,Slovenia,GHG,H52,Z52,Warehousing and support activities for transportation,Tonnes,Euro,EUR,89469.0,1556153000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.003886413409735418,0.00038864134097354184
13242,SVN,Slovenia,GHG,H53,Z53,Postal and courier activities,Tonnes,Euro,EUR,82661.0,300244000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0186103707291403,0.0018610370729140301
13243,SVN,Slovenia,GHG,I,ZI,Accommodation and food service activities,Tonnes,Euro,EUR,123881.0,1651541000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.005070421341765055,0.0005070421341765055
13244,SVN,Slovenia,GHG,J,ZJ,Information and communication,Tonnes,Euro,EUR,59754.0,2994310000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0013489595562249735,0.00013489595562249734
13245,SVN,Slovenia,GHG,J58,Z58,Publishing activities,Tonnes,Euro,EUR,5689.0,261952000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.001468057013498656,0.00014680570134986562
13246,SVN,Slovenia,GHG,J61,Z61,Telecommunications,Tonnes,Euro,EUR,23318.0,1239027000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0012721526727020476,0.00012721526727020477
13247,SVN,Slovenia,GHG,K,ZK,Financial and insurance activities,Tonnes,Euro,EUR,71721.0,2449203000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0019794760912835727,0.00019794760912835729
13248,SVN,Slovenia,GHG,K64,Z64,"Financial service activities, except insurance and pension funding",Tonnes,Euro,EUR,61338.0,1418208000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0029236029225614296,0.000292360292256143
13249,SVN,Slovenia,GHG,L,ZL,Real estate activities,Tonnes,Euro,EUR,46468.0,3061971000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0010258446894500309,0.00010258446894500309
13250,SVN,Slovenia,GHG,M,ZM,"Professional, scientific and technical activities",Tonnes,Euro,EUR,227251.0,4401980000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0034896867539607177,0.0003489686753960718
13251,SVN,Slovenia,GHG,M72,Z72,Scientific research and development,Tonnes,Euro,EUR,19199.0,551093000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.00235495396022087,0.00023549539602208704
13252,SVN,Slovenia,GHG,M73,Z73,Advertising and market research,Tonnes,Euro,EUR,9862.0,458431000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.0014541852239486422,0.00014541852239486423
13253,SVN,Slovenia,GHG,N,ZN,Administrative and support service activities,Tonnes,Euro,EUR,151919.0,1730533000.0,2015,SVN,EXCH,TOT,NATUSD,A,2015,0.901296,,0.005934182721046059,0.000593418272104606
